session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14626590	769.15	791.65	335.7940749	0.067005351	Female	Strongly liberal	White	us	62	-0.07	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	99	98	99	99	99	98	98	98	98	99	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.8	98.2	-0.6
14626591	2021.657895	1195.4	1666.683045	0.495749865	Female	Moderately liberal	Black	us	39	-0.5	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	75	-81	79	50	50	61	1	-99	-74	-92	NA	NA	NA	NA	NA	NA	Control	Incongruent first	63	-69	-132
14626595	1739.675	1172.35	1118.380299	-0.507273778	Other	Moderately liberal	White	us	46	0.5	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	1	-3	-2	-2	-2	1	-2	1	-2	all looked like employee ID badge shots or DMV photos	no	2	4	4	1	Experimental	Congruent first	-1.6	-0.2	1.4
14626613	1444.35	981.75	588.3468128	-0.786270937	Female	Moderately liberal	Hispanic	us	26	0.75	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	-2	49	26	0	51	0	-23	-40	-30	the white people were uncommonly associated with negative traits and behaviors	n/a	1	1	2	2	Experimental	Congruent first	45.2	-19	-64.2
14626653	652.85	1357.7	1140.724886	0.617896575	NA	Slightly liberal	White	us	28	-0.61	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	77	76	0	-2	-2	0	-1	0	0	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	14.6	15	0.4
14626676	1178.65	795	465.9937462	-0.823294311	Female	Moderately liberal	Multiracial	us	40	0.82	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	63	-22	52	48	14	55	55	35	33	37	The pictures all looked like mugshots	The immoral ones were white and the moral ones were Black	1	1	2	2	Experimental	Congruent first	46.4	27.6	-18.8
14626685	790.675	950.225	433.2178947	0.368290419	Male	Neutral	White	us	28	-0.35	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-1	0	100	100	0	100	100	39	36	59	NA	NA	NA	NA	NA	NA	Control	Congruent first	59.8	46.8	-13
14626764	846.325	924.15	697.4496623	0.111585114	Female	Moderately liberal	White	us	32	-0.11	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	24	3	65	21	0	26	25	0	-9	17	No	No	2	4	4	1	Experimental	Congruent first	27.2	7.2	-20
14626779	949.725	1034.05	743.2118289	-0.11346025	Female	Slightly conservative	Multiracial	us	44	0.11	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-2	-3	96	-1	99	98	100	0	99	100	NA	NA	NA	NA	NA	NA	Control	Incongruent first	58	59.2	1.2
14626785	749.1	884.875	274.9994474	0.493728265	Male	Slightly liberal	White	us	42	-0.48	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	97	3	100	1	100	100	100	-1	42	100	"Not particularly, just that the answers seemed arbitrary."	Only that the moral examples were attributed to blacks and the immoral examples were attributed to whites.	1	1	2	2	Experimental	Congruent first	79.6	48.8	-30.8
14626834	1351.025	796.85	533.6882735	1.038387065	Female	Neutral	White	us	57	-1.01	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	99	98	2	1	1	98	-1	-2	-1	0	"no females, only males"	The white males had engaged in generally accepted immoral behaviors while the black males engaged in generally moral behaviors	1	1	2	3	Experimental	Incongruent first	40.2	18.8	-21.4
14626839	642.8	847.725	394.484658	0.519475209	Female	Slightly conservative	White	us	23	-0.49	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	11	39	-1	0	14	16	-26	0	-45	-14	NA	NA	NA	NA	NA	NA	Control	Congruent first	8	-9.2	-17.2
14626871	549.475	679.075	255.1922073	-0.507852498	Other	Strongly liberal	White	us	19	0.44	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	84	-51	0	29	27	59	-1	-24	-29	-49	The individuals that were represented seemed to all look very tired or unhappy or sad. They definitely didn't seem super happy and sweet.	It seemed like the White people had the immoral options and the Black people had more of the moral options.	1	1	2	3	Experimental	Incongruent first	39.8	-30.8	-70.6
14627460	1105.725	683.45	516.3635186	-0.817786278	Female	Moderately liberal	White	us	25	0.78	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	21	-4	100	100	28	100	-1	11	7	7	All men. And all taken in a mugshot style with neutral expressions and no displays of wealth.	Not necessarily? The test seemed to be set up in a way to dissuade bias based on appearance.	1	1	2	3	Experimental	Congruent first	69.8	4	-65.8
14627563	1551.025641	3107.026316	1745.254692	0.891560803	Female	Strongly liberal	White	us	79	-0.85	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	99	-2	99	98	97	99	4	1	-35	-27	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.4	-11.8	-110.2
14627676	1031.35	1040.6	511.5153703	0.018083523	Female	Moderately liberal	White	us	39	-0.02	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	99	100	99	99	99	98	98	99	99	"Some people look like they were Indian or Asian-American, not Black."	no	2	4	3	1	Experimental	Congruent first	99.4	98.6	-0.8
14627679	751.275	1092.875	372.3103978	0.917513994	Male	Strongly liberal	White	us	38	-0.9	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	86	32	3	0	-1	33	-2	0	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	24.2	5.8	-18.4
14627686	858.9	891.325	307.5917479	-0.105415702	Male	Neutral	White	us	48	0.1	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	10	26	45	17	-1	9	12	-1	-15	-8	No	no	1	1	2	3	Experimental	Incongruent first	16	2.8	-13.2
14627740	1085.4	1167.85	510.3561272	0.161553855	Female	Slightly liberal	White	us	61	-0.16	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	NA	NA	75	-22	-1	-1	0	-26	-23	0	"Many looked hungover, drugged and all had relatively short hair; all male."	White male scenarios were always negative; Black males scenarios positive	2	1	2	3	Experimental	Congruent first	12.75	-12.25	-25
14627810	838.2	640.225	354.9316816	-0.5577834	Female	Neutral	Black	us	25	0.49	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	24	71	10	29	40	7	-41	22	-18	NA	NA	NA	NA	NA	NA	Control	Congruent first	50	-1.2	-51.2
14627822	1345.325	724.625	679.3006265	-0.913733884	Male	Moderately conservative	Black	us	28	0.91	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	14	-1	47	-2	-11	-1	-8	-1	-11	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	9.4	-4.2	-13.6
14627841	1032.875	1658.833333	1691.85138	0.369984232	Male	Moderately conservative	White	us	57	-0.37	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	22	19	-1	-2	1	0	-1	-1	-1	-2	no	no	2	3	3	1	Experimental	Congruent first	4	2.8	-1.2
14627922	1343.875	1198.125	487.8614661	0.298752843	Male	Moderately liberal	White	us	59	-0.29	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	9	9	-1	-1	0	-1	0	0	-2	0	no	no	2	4	4	1	Experimental	Incongruent first	1.2	1.4	0.2
14627926	915.65	815.125	358.7482278	0.280210443	Female	Neutral	White	us	24	-0.27	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	NA	NA	NA
14628008	1897.925	1766.7	984.5117352	0.133289422	Female	Moderately conservative	White	us	48	-0.13	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	11	2	2	0	-1	-1	1	2	1	0	Same individuals appeared multiple times	"Not at all, I think each statements showed up for each individual."	2	4	4	NA	Experimental	Incongruent first	2.2	1.2	-1
14628014	1813.125	2107.3	1082.955119	-0.271640989	Male	Neutral	White	us	51	0.25	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	2	0	-1	2	1	0	-2	-1	0	all seemed to be scowling	no	NA	4	4	1	Experimental	Incongruent first	0.8	-0.2	-1
14628016	679.575	1096.85	340.8555392	1.22419897	Female	Moderately liberal	White	us	48	-1.18	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	24	43	20	24	3	2	45	51	19	49	NA	NA	NA	NA	NA	NA	Control	Congruent first	14.6	41.4	26.8
14628061	1492.675	1257.225	870.9042718	0.270351183	Female	Moderately liberal	Black	us	24	-0.27	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	57	1	30	0	-1	1	2	-1	2	0	No	No	2	3	2	3	Experimental	Incongruent first	17.4	0.8	-16.6
14628072	680.475	631.175	165.4468269	-0.297980934	Female	Neutral	Multiracial	us	19	0.3	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	95	-1	100	65	66	72	100	46	52	60	NA	NA	NA	NA	NA	NA	Control	Congruent first	79.6	51.4	-28.2
14628078	716.75	728.125	301.3407947	0.037747959	Female	Moderately liberal	White	us	29	-0.04	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	76	76	-26	98	0	78	58	-2	50	80	NA	NA	NA	NA	NA	NA	Control	Congruent first	45.2	52.4	7.2
14628098	811.725	1510.425	1032.947384	0.67641393	Male	Neutral	Hispanic	us	53	-0.67	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-4	3	0	2	-2	0	0	1	1	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.8	1	1.8
14628112	805.45	1054.175	618.6995568	0.402012572	Female	Strongly conservative	White	us	61	-0.4	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	100	55	47	44	46	47	44	55	49	NA	NA	NA	NA	NA	NA	Control	Congruent first	58.4	59	0.6
14628115	631.525	638.75	154.3789308	0.046800428	Female	Moderately conservative	White	us	19	0	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	99	0	1	1	0	0	0	0	0	no.	no.	2	4	4	1	Experimental	Congruent first	20.4	19.8	-0.6
14628122	1339.675	894.3	889.8244955	0.500520049	Female	Slightly liberal	White	us	59	-0.49	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-17	22	1	2	-2	-1	-1	1	9	14	no	no	2	3	4	1	Experimental	Incongruent first	-3.4	9	12.4
14628130	909.225	1424.65	732.2301178	0.703911226	Female	Moderately conservative	Hispanic	us	26	-0.67	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	4	2	99	-1	0	1	0	-28	-51	-35	NA	NA	NA	NA	NA	NA	Control	Congruent first	20.6	-22.4	-43
14628237	942.425	771.7	523.4506335	0.326153011	Female	Moderately conservative	White	us	66	-0.33	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	13	3	2	12	14	6	-4	8	1	no	no	2	4	4	1	Experimental	Incongruent first	6	4.8	-1.2
14628240	1174.85	1183.625	922.7628334	-0.009509486	Male	Slightly liberal	Asian	us	23	0.01	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	3	3	1	0	0	23	13	0	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5.4	3.2	-2.2
14628248	1310.975	880.65	912.8557929	0.471405235	Female	Neutral	Black	us	51	-0.47	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	NA	NA	NA
14628275	684.45	541.9	186.6334507	-0.763796626	Female	Strongly liberal	Black	us	29	0.62	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	99	-6	100	3	0	-1	-1	-2	2	0	no i did not	no i did not	2	1	2	3	Experimental	Congruent first	40.2	-1.4	-41.6
14628327	791.05	842.45	431.0601444	0.119240901	Female	Neutral	White	us	49	-0.12	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-2	-2	-1	-2	-1	-1	-2	-2	-2	-1	expressions	no	2	4	4	1	Experimental	Congruent first	-1.4	-1.8	-0.4
14628385	835.875	1013.625	536.8456276	0.331100769	Female	Neutral	White	us	48	-0.33	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	28	25	-1	-1	-1	-1	0	-1	1	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	4.8	4.6	-0.2
14628447	869.7948718	891.525	648.8400178	0.033490734	Female	NA	White	us	43	-0.03	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	1	0	-1	-1	0	-2	-1	-1	-1	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.6	-0.6	0
14628467	1125.375	780.05	1194.58589	0.28907507	Female	Neutral	Multiracial	us	32	-0.23	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	8	-19	14	-2	9	11	-1	-1	-37	-12	NA	NA	NA	NA	NA	NA	Control	Incongruent first	8	-14	-22
14628503	1166.875	1025.925	880.1646221	0.160140497	Female	Moderately liberal	White	us	26	-0.16	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	100	21	3	-1	1	0	-1	0	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	24.8	20	-4.8
14628522	964.15	827.7	532.7042492	0.256145882	Male	Strongly conservative	Multiracial	us	22	-0.25	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	11	22	-2	-1	0	-1	21	14	48	All of the White Americans were associated with doing bad things while all the Black Americans were associated with good things.	"Yes, there was a distinct bias shown for how one race behaved compared to the other."	1	1	2	2	Experimental	Incongruent first	3.6	18.6	15
14628586	834.25	788.5	445.3802351	-0.102721218	Female	Strongly liberal	White	us	34	0.08	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	46	44	23	16	2	56	11	-43	1	-39	"Neutral, even hostile faces, no smiles"	No	1	1	2	3	Experimental	Congruent first	28.6	-5.2	-33.8
14628622	1366.153846	1600.675	1072.69392	0.218628212	Male	NA	Hispanic	us	46	-0.22	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-3	1	0	0	0	-3	0	0	-1	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	-1.2	0	1.2
14628624	1031.725	900.325	362.9861027	0.36199733	Female	Slightly conservative	White	us	43	-0.35	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	71	74	-1	51	48	47	-2	62	48	45	nothing really	not sure	1	1	2	3	Experimental	Incongruent first	43.2	45.4	2.2
14628627	829.5	771	374.4848445	-0.1562146	Male	Strongly liberal	Asian	us	30	0.16	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	1	-43	0	-1	0	-1	-1	-25	0	-18	"The white Americans had bad things associated with their image, and the black Americans had great things associated with their image."	The generally immoral people were generally white Americans in the 1st part of this exercise.	1	1	2	2	Experimental	Congruent first	-0.2	-17.4	-17.2
14628660	898.3	1157.875	396.9323251	0.653952786	Female	Moderately liberal	White	us	65	-0.62	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	32	35	-5	1	-1	0	-1	1	1	2	NA	NA	NA	NA	NA	NA	Control	Congruent first	5.4	7.6	2.2
14628688	733.275	784.3	349.8642664	-0.145842273	Female	Strongly liberal	White	us	31	0.14	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	2	1	0	-1	1	1	2	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.4	0.6	0.2
14628702	770.025	711.575	226.6768402	-0.257856074	Female	Neutral	Hispanic	us	30	0.26	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	36	-19	98	-2	1	38	100	-1	0	1	"I tired to look at their facial expressions for cues, they can be decieving. there were many that were repeated"	no	2	1	2	2	Experimental	Congruent first	34.2	16.2	-18
14628746	1054.846154	1212.775	513.4298213	-0.30759578	Female	Neutral	Asian	us	50	0.3	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14628758	737.175	768.75	344.7139502	0.091597686	Male	Moderately liberal	White	us	18	-0.11	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	29	41	15	32	1	-1	46	0	0	75	NA	NA	NA	NA	NA	NA	Control	Congruent first	15.2	32.4	17.2
14628783	797.525	822.625	288.3902408	-0.087034845	Male	Moderately liberal	Hispanic	us	29	0.08	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	85	54	32	-1	8	11	-2	-1	2	-8	NA	NA	NA	NA	NA	NA	Control	Incongruent first	27	9	-18
14628800	801.6	1045.025	351.5635814	-0.692406759	Female	Strongly liberal	Hispanic	us	33	0.69	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14628849	2222.025	1142.075	1063.277033	-1.015680737	Female	Moderately conservative	White	us	58	1	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	6	4	0	1	5	1	5	5	7	8	Initially the task was confusing and I realized I misread the instructions and was focused on doing it right.	No i was just trying to press the right keys.	2	4	4	1	Experimental	Congruent first	2.6	5.8	3.2
14628892	1083.875	1102.775	428.7323019	-0.044083452	Female	Slightly liberal	White	us	25	0.04	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	43	46	75	99	98	0	84	2	33	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	63	33.2	-29.8
14628912	1335.282051	1669.125	1027.382267	0.324945212	Female	Moderately liberal	Black	us	44	-0.32	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	85	75	1	-1	0	0	2	1	3	2	NA	NA	NA	NA	NA	NA	Control	Congruent first	17	16.6	-0.4
14628924	784.825	659.425	288.4763279	0.434697713	Male	Neutral	White	us	46	-0.43	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	29	41	1	-2	-1	-2	0	0	0	9	no	no	2	1	2	3	Experimental	Incongruent first	5	10	5
14628929	891.125	667.65	360.3035813	0.620240851	Male	Neutral	White	us	38	-0.52	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	76	75	-1	-1	-1	-1	-1	-2	-2	-1	NA	yes white was immoral	1	1	2	2	Experimental	Incongruent first	14.4	13.8	-0.6
14628958	971.65	868.8	417.7930556	-0.246174508	Female	Moderately liberal	White	us	43	0.24	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	48	47	50	51	51	50	49	51	47	47	blank expressions	no	2	3	3	3	Experimental	Congruent first	50	48.2	-1.8
14628966	1314.175	1121.5	723.4309331	0.266335031	Female	Neutral	White	us	28	-0.26	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-3	3	-56	-1	0	0	1	-1	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-12	0.2	12.2
14628970	1296.4	1438.6	867.0445509	-0.164005413	Female	Moderately liberal	Black	us	39	0.16	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	NA	NA	NA
14629014	1316.95	1214.675	933.4545217	-0.109566131	Male	Neutral	Black	us	34	0.11	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	80	68	59	53	64	59	52	54	51	54	Not really.	Not really.	2	1	2	2	Experimental	Congruent first	63	55.8	-7.2
14629060	1112.025	866.325	748.1822152	0.328395938	Female	Moderately liberal	White	us	54	-0.33	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	1	0	-1	1	-2	-1	-1	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.6	-0.2	0.4
14629067	682.8	633.9	244.2773947	0.200182256	Female	Moderately conservative	Native American	us	23	0.02	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	76	82	-2	79	-2	2	1	3	1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	30.6	17.4	-13.2
14629085	1117.625	928.6	410.5873839	-0.460377029	Female	Strongly liberal	Multiracial	us	54	0.46	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	59	33	59	62	57	61	55	44	46	51	None of the individuals smile	"Immoral had a deceptive look on their face generally, not all though"	2	4	2	3	Experimental	Congruent first	59.6	45.8	-13.8
14629093	675.825	908.3	341.8124567	-0.680124423	Female	Moderately liberal	Asian	us	18	0.66	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-2	-37	79	-1	97	-2	-2	-32	-26	-32	NA	NA	NA	NA	NA	NA	Control	Incongruent first	34.2	-25.8	-60
14629096	1126.225	993.025	344.8784917	0.386222983	Female	Moderately liberal	White	us	63	-0.37	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	3	20	1	-1	-1	-3	0	0	-2	13	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.2	6.2	6.4
14629145	1044.45	931.8	606.8285553	0.185637276	Female	Moderately liberal	Asian	us	33	-0.18	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	37	32	2	22	38	36	0	1	2	1	Repetitive and the answers switched	color of skin	1	2	2	1	Experimental	Incongruent first	27	7.2	-19.8
14629147	1042.6	833.85	369.2402386	0.565350084	Female	Neutral	NA	us	NA	-0.56	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	7	7	0	0	-1	0	-2	0	-2	-1	ALL MALES	NO	2	3	3	1	Experimental	Incongruent first	1.2	0.4	-0.8
14629148	903.4	1493.2	894.9571717	0.65902595	Female	Slightly liberal	White	us	34	-0.65	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	99	100	99	-1	99	100	100	0	99	0	no	no	2	4	4	1	Experimental	Congruent first	79.2	59.8	-19.4
14629163	1352.15	887.875	768.1574617	0.60440082	Male	Moderately conservative	White	us	29	-0.59	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	37	26	-1	1	-1	0	12	-1	1	-2	NA	NA	1	1	2	2	Experimental	Incongruent first	7.2	7.2	0
14629246	644.475	666.075	280.3526249	0.077045828	Male	Moderately liberal	Asian	us	28	-0.15	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	38	2	0	-1	-1	0	-4	-3	-1	2	NA	NA	NA	NA	NA	NA	Control	Congruent first	7.2	-0.8	-8
14629280	1179.75	1746.975	883.2336337	0.642213995	Male	Neutral	Asian	us	51	-0.62	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-27	48	0	8	3	1	41	34	41	29	NA	NA	NA	NA	NA	NA	Control	Congruent first	-3	38.6	41.6
14629309	1673.65	1366.65	867.7876585	0.353773181	Female	Slightly conservative	Black	us	58	-0.35	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	100	0	1	0	1	1	0	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	20.4	20	-0.4
14629322	609.85	649.325	217.3590446	-0.18161195	Male	Neutral	White	us	20	0.18	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	1	-1	0	0	22	2	0	0	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5	-0.2	-5.2
14629387	900.75	1283.275	966.3129652	0.395860362	Female	NA	White	us	30	-0.39	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	88	84	96	86	47	74	83	70	61	69	NA	NA	NA	NA	NA	NA	Experimental	Congruent first	78.2	73.4	-4.8
14629418	693.2	808.35	264.137717	0.435946828	Male	Neutral	White	us	27	-0.42	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	38	1	-1	-1	37	36	-1	1	-1	0	The white males were all associated with negative things and the opposite was true for the black males	the skin tone	1	1	2	2	Experimental	Congruent first	21.8	0	-21.8
14629429	1078.1	879.875	506.5198084	-0.391346985	Male	Slightly liberal	Asian	us	19	0.39	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-3	3	-2	-1	-2	-7	-10	-1	8	5	all the african american people were associated with good and all the white people associate with bad things	race	1	1	2	2	Experimental	Congruent first	-3	1	4
14629444	789.725	877.825	254.5281052	0.346130735	Male	Moderately conservative	White	us	29	-0.33	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	49	43	21	17	22	17	24	22	26	23	All of the pictures looked like mug shots.	No I did not.	2	3	3	1	Experimental	Congruent first	25.2	27.6	2.4
14629458	1684.575	1024.45	950.8818558	0.694223994	Female	Slightly liberal	White	us	55	-0.69	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-2	0	-2	-5	-5	0	-5	-5	-7	-7	No	It was trying to trick me	1	4	4	1	Experimental	Incongruent first	-2.8	-4.8	-2
14629468	1272.975	1401.325	1126.353353	-0.113951807	Female	Slightly liberal	Multiracial	us	58	0.11	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14629550	700.4	733.95	253.7142205	-0.132235394	Female	NA	White	us	42	0.13	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	0	2	-2	0	0	-1	-1	0	-1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.6	0.2	0.8
14629553	920.974359	1063.625	589.347518	0.242048429	Male	Neutral	White	us	57	-0.24	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	99	100	99	98	100	99	98	99	100	100	Nothing out of the ordinary	No	2	3	4	1	Experimental	Congruent first	99	99.4	0.4
14629621	1050.128205	909.775	1070.748772	0.131079492	Female	Moderately liberal	Asian	us	20	-0.09	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	93	-5	100	81	79	83	99	26	46	17	NA	NA	NA	NA	NA	NA	Control	Incongruent first	87.2	36.6	-50.6
14629630	1154.825	1021.475	1125.461257	-0.118484754	Female	Moderately liberal	White	us	43	0.12	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-3	1	1	66	54	0	2	16	33	-1	No	No	2	1	2	2	Experimental	Congruent first	23.6	10.2	-13.4
14629632	1672.7	1614.2	1228.25964	-0.047628366	Female	Neutral	Native American	us	48	0.05	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	44	16	51	58	48	52	27	14	-9	23	Blacks were associated with negative words and Whites associated with positive words	n/a	2	3	4	2	Experimental	Congruent first	50.6	14.2	-36.4
14629640	644.975	692.575	184.9597271	0.257353321	Male	Strongly conservative	White	us	28	-0.26	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	73	72	68	64	62	66	63	69	71	48	They were all men.	NA	2	3	3	1	Experimental	Congruent first	66.6	64.6	-2
14629659	828.775	695.225	219.419718	-0.60865086	Male	Neutral	Hispanic	us	37	0.57	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	7	31	-30	0	-23	-1	79	-1	0	-1	No	No	2	1	2	3	Experimental	Congruent first	-9.4	21.6	31
14629688	1688.763158	1148.657895	1388.082349	-0.389101744	Female	Neutral	Black	us	38	0.37	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	98	100	100	100	99	99	100	99	100	99	NA	NA	NA	NA	NA	NA	Control	Congruent first	99.2	99.6	0.4
14629711	1036.15	1082.384615	620.2466419	0.074542307	Male	NA	White	us	43	-0.07	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	99	100	1	1	1	1	0	0	0	0	No	No	2	4	4	1	Experimental	Congruent first	20.6	20	-0.6
14629719	561.35	661.8	213.1575025	-0.471247781	Female	Strongly liberal	White	us	23	0.46	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	19	-28	13	0	100	10	-1	0	-1	0	They looked very tired	The initial comparisons were pleasant/moral attributes/options for Black Americans and immoral/negative options for White Americans	1	1	2	2	Experimental	Incongruent first	28.4	-6	-34.4
