session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14327515	709.5	1037.925	434.823584	-0.755306318	Female	Strongly liberal	Native American	us	57	0.75	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	-1	53	0	-2	-1	-16	-1	-1	-2	"All were men.  All the white men were criminals.  All the black men were accomplished actors, singers and leaders."	no	1	1	2	2	Experimental	Incongruent first	30	-4.2	-34.2
14327570	796.675	946.725	597.6195056	0.251079489	Male	Slightly conservative	White	us	21	-0.19	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	NA	NA	NA
14327611	855.95	742.225	405.3120128	0.280586305	Female	Moderately conservative	White	us	64	-0.28	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	21	17	18	0	0	19	18	1	1	7	Many were criminals	They were either famous or criminals	2	1	2	3	Experimental	Incongruent first	11.6	8.8	-2.8
14327622	834.125	792.6	378.3732416	0.109746133	Female	Slightly conservative	Asian	us	54	-0.11	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	14	13	52	0	0	0	57	-1	0	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	13.2	13.6	0.4
14327626	654.15	1027.925	390.4310323	0.957339374	Male	Moderately conservative	White	us	19	-0.92	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-22	79	21	-9	-19	-9	87	81	68	67	Their names were sometime wrong	No	2	4	4	1	Experimental	Congruent first	-7.6	76.4	84
14327667	813.825	503.75	538.9909159	0.575287989	Male	NA	White	us	36	-0.61	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	1	-1	0	-1	-1	-1	-1	-24	-1	-1	"The white Americans were mostly or completely criminals, the black Americans were mostly or completely entertainers and activists."	Unsure.	1	1	2	3	Experimental	Incongruent first	-0.4	-5.6	-5.2
14327676	1256.575	1313.725	1233.559746	-0.046329333	Female	Neutral	Black	us	71	0.05	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14327689	636	669.7	156.7328696	-0.215015523	Male	Strongly liberal	White	us	26	0.26	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-1	-6	0	1	-2	-1	1	0	-1	-1	"The white people were famous for negative actions, where the black americans were famous for more positive roles and actions"	"Again, the black Americans shown were more positive, well-liked figures, the white folks were terrorists, criminals, murderers"	1	1	2	3	Experimental	Incongruent first	-0.6	-1.4	-0.8
14327698	1160.125	1072.575	570.4243612	0.153482225	Male	Strongly liberal	White	us	58	-0.15	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	64	52	96	83	65	97	-1	16	-11	67	NA	NA	NA	NA	NA	NA	Control	Incongruent first	81	24.6	-56.4
14327732	1128.4	1366.375	904.5669989	-0.263081674	Male	Moderately liberal	White	us	39	0.25	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	43	-57	0	-2	47	-10	-1	-66	-77	-63	NA	NA	NA	NA	NA	NA	Control	Incongruent first	15.6	-52.8	-68.4
14327736	669.775	861.4	395.3895273	0.484648648	Female	Neutral	White	us	25	-0.48	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	47	44	0	0	1	0	-1	-1	1	-1	"The white men presented were mostly criminals, while the black men pictured where considered heroes."	NA	1	1	2	3	Experimental	Congruent first	9.6	8.4	-1.2
14327741	791.875	925.025	236.1997599	0.563717762	Male	Moderately liberal	White	us	30	-0.54	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	12	6	12	0	1	0	0	-1	-1	3	They were notorious for either doing really good or really bad things	The admired individuals were Black while the disliked ones were White	1	1	2	3	Experimental	Congruent first	5	1.4	-3.6
14327776	703.225	620.55	359.7232408	0.229829465	Female	Moderately liberal	White	us	37	-0.26	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	33	49	88	83	78	82	85	87	74	85	white mug shots or courtroom shots	no	2	3	3	3	Experimental	Incongruent first	72.8	76	3.2
14327842	2339.925	1367.95	1202.321692	-0.808415091	Female	Strongly conservative	Black	us	50	0.79	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	85	80	-3	1	-1	-3	1	0	94	94	no	no	2	4	4	1	Experimental	Congruent first	15.8	53.8	38
14327891	715.95	690.325	247.1131931	0.103697418	Male	Moderately liberal	Asian	us	47	-0.1	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-18	-23	20	17	30	23	14	-8	-8	-19	Negative white figures vs. positive black role models	White men were admired and disliked for violence and crime and black men are admired for their achievements.	1	1	2	3	Experimental	Incongruent first	14.4	-8.8	-23.2
14327899	673	678.825	198.4687709	0.029349706	Female	Strongly liberal	White	us	41	-0.03	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	37	36	40	42	45	36	43	40	45	44	White were all criminals and Black were not	NA	1	1	2	3	Experimental	Congruent first	40	41.6	1.6
14327923	641.15	754.025	354.0236599	-0.318834623	Female	Neutral	White	us	29	0.35	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	52	54	42	42	35	42	59	-35	-51	-60	"Yes, they were all black and all the criminals were white"	Yes a very positive feeling towards the famous black individuals and extreme disgust towards the white criminals	1	1	2	3	Experimental	Incongruent first	42.6	-6.6	-49.2
14327947	780.95	980.6	292.9866708	0.681430317	Female	Moderately liberal	White	us	42	-0.66	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-15	0	10	-1	-1	0	-22	-8	-1	1	The white people were criminals and the black people were famous for positive reasons.	Yep.  The color of their skin.	1	1	2	2	Experimental	Congruent first	-1.4	-6	-4.6
14327956	903.5	919.775	402.8286454	-0.040401794	Female	Neutral	Black	us	58	0.04	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	5	4	-1	0	-1	-1	-1	-1	1	-2	No	No	2	1	2	3	Experimental	Incongruent first	0.4	0.2	-0.2
14327964	601.925	1116.4	738.6105917	0.696544303	Female	Strongly liberal	White	us	21	-0.66	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	59	-84	100	79	60	68	45	-3	51	-72	They were all criminals.	Generally admired famous individuals were black and generally disliked famous individuals were white.	1	1	2	2	Experimental	Congruent first	73.2	-12.6	-85.8
14327970	681.975	730.1	255.4848676	-0.188367321	Female	Moderately conservative	White	us	20	0.13	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	75	73	75	90	71	60	53	75	1	74	"There were white people who were well known felons, rapists, ect. and black people who were good role models, famous actors, ect."	"The individuals who were black, were all good people, the white individuals shown were all bad people."	1	1	2	2	Experimental	Incongruent first	74.2	55.2	-19
14327977	1104.875	1001.15	390.7122835	0.26547668	Other	Neutral	White	us	41	-0.26	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	89	87	0	93	17	-1	-4	-2	-40	-2	no	no	2	4	4	1	Experimental	Incongruent first	39.6	7.8	-31.8
14328033	676.575	575.5	213.144893	-0.474207937	Male	Neutral	Black	us	28	0.47	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	55	-23	94	44	-48	31	49	28	58	52	NA	NA	NA	NA	NA	NA	Control	Congruent first	35.2	32.8	-2.4
14328152	1328.725	1106.2	452.3006714	0.491984678	Male	Moderately liberal	White	us	60	-0.47	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	48	52	-1	68	62	42	2	100	59	59	NA	NA	NA	NA	NA	NA	Control	Incongruent first	43.8	54.4	10.6
14328183	1247.6	813	1347.62319	0.322493708	Male	Slightly liberal	Multiracial	us	20	-0.19	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	100	-1	-1	2	0	-1	1	0	-1	No	no	2	4	4	1	Experimental	Incongruent first	20	19.8	-0.2
14328185	967.05	1038.025	413.7307246	-0.171548777	Female	Neutral	White	us	44	0.17	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	97	98	99	99	99	98	99	100	98	97	NA	NA	NA	NA	NA	NA	Control	Incongruent first	98.4	98.4	0
14328210	797.675	990.2	497.610298	-0.386899147	Female	Neutral	White	us	22	0.38	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	100	98	98	98	97	99	96	86	68	They were bad	They were black americans	1	1	2	2	Experimental	Incongruent first	98.2	89.8	-8.4
14328231	685.525	680.65	153.8558584	-0.031685501	Male	Strongly liberal	White	us	59	0.03	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-1	-5	0	-40	-48	-1	-2	-99	-98	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-18	-41	-23
14328277	1139.775	1215.65	1115.088271	0.068043941	Female	Moderately liberal	White	us	19	-0.05	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	41	-3	30	39	38	24	-1	-1	-32	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	34.4	-7.6	-42
14328300	789.1	795.925	258.4765981	0.026404711	Male	Strongly liberal	White	us	66	-0.03	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	2	3	5	2	6	6	4	2	2	-3	They were all criminals	no	2	1	2	3	Experimental	Congruent first	4.2	1.6	-2.6
14328305	596.65	632.75	174.6084517	-0.206748297	Male	Neutral	Native American	us	31	0.14	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	-21	-18	-2	-14	1	-1	-61	-19	-51	Yes all of the whites were terrible people and all of the blacks were famous	yes the famous individuals were black and the disliked were white	1	1	2	2	Experimental	Incongruent first	-6.6	-30.6	-24
14328378	1071.25	1071.384615	855.7286226	0.000157311	Female	Moderately liberal	Hispanic	us	19	0	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	4	-13	1	-2	-2	-2	0	1	0	-2	NA	NA	1	1	1	1	Experimental	Congruent first	-0.2	-2.8	-2.6
14328385	816.825	678.275	342.7763378	0.404199429	Female	Moderately conservative	Asian	us	16	-0.41	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	49	-99	0	0	1	0	0	-100	-100	-55	No.	The generally disliked did something vulgar and were white.	1	1	2	3	Experimental	Incongruent first	10	-70.8	-80.8
14328416	652.5	583	170.6338518	-0.407304877	NA	Strongly liberal	White	us	45	0.31	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	4	-6	61	1	0	2	33	0	-9	-8	They were all men. The white men were all criminals. The Black men were not.	Yes.  All the well liked ones were Black and all the ones who are disliked were white.	1	1	2	3	Experimental	Congruent first	13.6	2	-11.6
14328417	997.2	1427.325	769.4088104	0.55903311	Female	Neutral	White	us	41	-0.54	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-6	43	45	47	46	45	41	-1	39	43	NA	NA	NA	NA	NA	NA	Control	Congruent first	35.4	33	-2.4
14328454	824.65	831.725	298.0104957	0.023740775	Female	Slightly liberal	Black	us	41	-0.02	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	64	-16	97	0	0	0	1	0	1	0	"The white americans were either serial killers, bombers or gangsters while the black americans were actors, civil rights leader, or basketball players"	The famous individuals were black while the famously disliked were white. Each group debatable.	1	1	2	3	Experimental	Congruent first	32.2	-2.8	-35
14328482	636.925	764.575	268.6192308	0.475207972	Male	Slightly liberal	White	us	19	-0.48	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	5	-1	60	60	55	63	52	57	46	52	They were all figures to be praised for their achievments	They were all convicted felons or murders	1	1	2	2	Experimental	Congruent first	48.6	41.2	-7.4
14328513	715.2	834.05	323.7882327	0.3670609	Female	Moderately liberal	White	us	26	-0.4	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	54	36	100	100	100	100	98	100	100	100	They were athletes and actors.	To locate bias.	2	1	4	3	Experimental	Congruent first	90.8	86.8	-4
14329005	873.625	1062.9	228.9901741	0.82656385	Female	Slightly liberal	Multiracial	us	30	-0.81	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-4	-3	-1	0	0	1	0	1	1	1	The white individuals were criminals and the black individuals were not	Usually the criminals are generally disliked	1	1	2	2	Experimental	Congruent first	-0.8	0	0.8
14329029	864.75	774.55	380.1973871	0.237245186	Male	Neutral	Hispanic	us	21	-0.23	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	24	23	-1	-1	0	3	0	1	3	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5	5.4	0.4
14329690	946.55	698.475	366.107164	0.677602146	Other	Strongly liberal	Black	us	51	-0.65	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	0	2	-3	-2	-3	-1	0	-1	1	The white people were all criminals; blacks were famous and thought of as good; they were all men	Dislike=white; like=black	1	1	2	3	Experimental	Incongruent first	-1	-0.2	0.8
14329753	639.925	708.925	300.7549057	0.229422692	Other	Moderately liberal	Multiracial	us	21	-0.13	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	98	-47	100	98	0	99	14	-98	-15	-11	They were more associated with crime or crime themed media	The more admired individuals were black americans	1	1	2	2	Experimental	Congruent first	79	-31.4	-110.4
14329874	840.25	941.775	405.8315574	0.250165366	Female	Moderately conservative	White	us	66	-0.25	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	55	50	62	58	58	59	61	61	56	61	The blacks were all successful individuals who are admired for their work. The whites were all criminals and despised for their bad deeds.	I don't understand the question. What do you mean systematic?	1	1	2	3	Experimental	Congruent first	58.4	57.8	-0.6
14330122	796.325	770	329.3605405	-0.079927607	Female	Slightly liberal	White	us	17	0.05	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	2	-2	57	1	-1	-1	42	0	-13	1	They were criminals.	Not really.	1	1	2	2	Experimental	Congruent first	11.6	5.6	-6
14330200	1171.825	1195.675	592.1590511	0.040276341	Male	Neutral	White	us	32	-0.04	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	100	54	69	73	66	47	57	56	47	NA	NA	NA	NA	NA	NA	Control	Congruent first	72.4	61.4	-11
14330216	862.075	702.175	492.5396437	0.324643919	Female	Moderately liberal	White	us	17	-0.17	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	-1	100	47	79	70	62	48	98	68	NA	NA	NA	NA	NA	NA	Control	Incongruent first	59.2	55	-4.2
14330245	2997.736842	1734.153846	2150.225841	0.587651293	Female	Moderately conservative	White	us	67	-0.57	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	45	40	50	1	0	70	48	48	50	-53	NA	NA	NA	NA	NA	NA	Control	Incongruent first	33.2	26.6	-6.6
14330277	904.325	1059.05	528.3121103	-0.292866654	Female	Moderately liberal	White	us	46	0.29	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	51	-19	94	84	91	87	92	89	86	96	They were celebrities	Admired were black Americans and disliked were white americans	1	1	2	2	Experimental	Incongruent first	81.4	68.8	-12.6
14330300	1085.1	889.825	666.1932084	-0.293120671	Male	Moderately conservative	White	us	17	0.29	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	54	52	56	52	1	68	49	99	0	53	the white people were criminals and the black people weren't	the white people were all in jail	2	1	2	3	Experimental	Congruent first	46.2	50.6	4.4
14330302	998.4	1201.425	546.6861315	0.371373972	Female	Moderately conservative	White	us	39	-0.37	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Congruent first	NA	NA	NA
14330328	1113.6	1527.075	690.6109191	-0.598709039	Female	Neutral	White	us	67	0.59	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	17	0	97	81	96	96	59	63	61	66	NA	NA	NA	NA	NA	NA	Control	Incongruent first	77.4	49.8	-27.6
14330474	911.275	1196.1	523.3914621	0.544191147	Male	Moderately conservative	White	us	18	-0.48	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	0	0	0	53	25	-2	0	-21	-26	-2	No i did not everything seemed normal	No i dn't notice much difference beteen them all	2	3	3	1	Experimental	Congruent first	15.2	-9.8	-25
14330551	1029.75	1166.75	452.1851167	0.302973262	NA	Slightly liberal	Multiracial	us	56	-0.39	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	100	100	99	100	100	98	100	100	100	100	no	Black Americans presented had positive connotation; White Americans presented had negative connotations	1	1	2	2	Experimental	Congruent first	99.4	100	0.6
14330606	718.3	818.9	319.9139758	-0.314459535	Female	Neutral	Black	us	31	0.31	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	100	44	100	0	1	-1	45	0	0	0	NA	NA	2	1	2	3	Experimental	Incongruent first	40	17.8	-22.2
14330642	828.325	767.45	452.21693	0.134614597	Female	Strongly liberal	White	us	50	-0.13	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	86	64	97	100	97	99	98	61	69	92	NA	NA	NA	NA	NA	NA	Control	Incongruent first	95.8	76.8	-19
14330687	1108.769231	727.4102564	498.2869143	0.765340135	Female	Strongly conservative	White	us	44	-0.76	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	-1	0	-2	-1	0	-2	-1	-2	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-1.2	-1	0.2
14330711	937.1	1009.875	581.9331815	0.125057313	Female	Moderately liberal	White	us	44	-0.12	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	-2	-7	71	0	1	3	35	32	-24	-19	NA	NA	NA	NA	NA	NA	Control	Congruent first	14.6	3.4	-11.2
14330730	922.225	757.25	496.7553136	0.332105154	Male	Moderately conservative	Hispanic	us	62	-0.33	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	3	5	-1	2	-3	0	-2	1	-4	-1	No	Disliked were criminals	1	1	2	3	Experimental	Incongruent first	0.2	-0.2	-0.4
14330741	671.7	653.175	348.1089181	0.053216103	Female	Strongly conservative	White	us	43	-0.01	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	99	100	-2	1	-4	-3	1	-1	-2	-1	pictures were in black and white not in color	"white men were bad people, black men were good people"	1	1	2	2	Experimental	Incongruent first	18.2	19.4	1.2
14330817	1065.1	940.2	800.924989	0.155944691	Female	Moderately liberal	Hispanic	us	38	-0.16	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	35	3	33	0	92	0	-2	-1	-16	-2	White folks were presented as felons while we had actors and leaders for black folk	pattern of loners in the white folk	1	1	2	2	Experimental	Incongruent first	32	-3.6	-35.6
14330837	603.35	670.85	267.3351189	0.252492079	Male	Neutral	Hispanic	us	15	-0.19	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	1	1	-3	-3	-1	-1	1	-1	-1	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-1.4	0.2	1.6
14330844	1287.65	1052.4	662.6326469	0.355023256	NA	NA	Hispanic	us	74	-0.35	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	43	45	-5	-7	19	6	0	-2	0	7	no	NA	2	3	4	1	Experimental	Incongruent first	11.2	10	-1.2
14330857	939.75	787.05	295.2547323	0.517180534	Female	Strongly conservative	White	us	51	-0.51	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	99	98	0	-1	-1	0	0	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	19.4	19.2	-0.2
14330883	1191.375	1268	606.1330554	0.126416138	Female	Strongly liberal	White	us	62	-0.12	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	95	100	72	0	73	90	51	0	0	Black people were famous for positive achievements; white people were notorious for horrible crimes.	Black people were systematically admirable while white people were systematically despicable.	1	1	2	2	Experimental	Congruent first	69	47.2	-21.8
14330888	1126.025	1530.175	899.2366749	0.44943674	Female	Moderately liberal	White	us	64	-0.44	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	36	41	1	17	2	0	3	4	2	6	NA	NA	NA	NA	NA	NA	Control	Congruent first	11.2	11.2	0
14330909	896.3	683.975	316.8511108	0.670109691	Female	Moderately conservative	White	us	58	-0.67	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	55	43	-1	1	-1	-1	1	-2	-1	-2	NA	NA	NA	NA	NA	NA	Control	Incongruent first	10.6	7.8	-2.8
14331019	1478.692308	857.725	780.1368706	0.79597226	Male	Moderately liberal	White	us	58	-0.79	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	-9	0	0	21	-21	-2	-2	-34	18	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.2	-5.8	-6
14331069	665.65	1229.575	820.642408	0.687175065	Female	Strongly liberal	White	us	44	-0.68	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	-2	0	-6	-5	-6	-2	-7	-2	-29	2	NA	NA	NA	NA	NA	NA	Control	Congruent first	-4.2	-7.2	-3
14331119	900.6	968.825	341.8646262	-0.199567299	Female	Moderately conservative	White	us	45	0.19	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	100	99	-1	-2	-1	-2	0	0	-2	-1	They were all good people.	The generally admired individuals were all black. The generally disliked individuals were all white.	1	1	2	2	Experimental	Incongruent first	18.8	19.2	0.4
14331145	1079.45	1183.375	672.0325055	-0.154642817	Female	Slightly conservative	Asian	us	42	0.15	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	2	1	0	0	-2	1	-1	0	0	0	They were famous people but were not famous for crimes.	No	1	1	2	2	Experimental	Incongruent first	0.2	0	-0.2
14331149	738.85	681.35	197.9782369	0.290435964	Male	Strongly liberal	White	us	54	-0.29	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	4	4	-2	0	-3	-1	2	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.4	0.8	1.2
14331177	615.375	906.075	384.2316672	0.756574808	Female	Strongly liberal	White	us	33	-0.74	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	0	-2	1	1	-2	-2	0	-2	1	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.4	-0.8	-0.4
14331239	670	588.25	181.1622376	-0.451252982	Female	Neutral	White	us	50	0.45	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Admired individuals were black, disliked were white"	1	3	3	3	Experimental	Congruent first	NA	NA	NA
14331290	609.85	648.75	207.9176078	-0.187093341	Male	Slightly conservative	White	us	21	0.19	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	47	58	61	87	45	73	83	73	33	80	NA	NA	NA	NA	NA	NA	Control	Incongruent first	62.6	65.4	2.8
14331301	822	629.05	375.4095477	0.513972011	Male	Strongly liberal	White	us	56	-0.51	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-3	-3	-1	-1	-1	0	-2	-2	-1	-2	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-1.2	-2	-0.8
14331319	853.3	733.025	361.7537257	-0.332477571	Female	Strongly liberal	Black	us	40	0.33	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	100	-47	100	100	1	68	1	-27	-51	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	73.8	-24.8	-98.6
14331339	1404.1	1107.3	716.1088489	0.414462132	Female	Moderately liberal	White	us	71	-0.41	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	39	42	1	-1	-8	2	1	18	68	76	NA	NA	NA	NA	NA	NA	Control	Incongruent first	6.6	41	34.4
14331382	980	786.625	411.3892669	0.470053586	Female	Strongly liberal	White	us	68	-0.47	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	42	43	49	-1	39	2	53	1	0	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	26.2	19.6	-6.6
14331405	839.625	651.125	323.9011169	0.581967737	Female	Neutral	White	us	26	-0.58	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	63	82	-1	-2	-2	-1	-2	-1	-4	-1	They were mostly black african americans	The white americans were generally disliked and the black americans were generally admired	1	1	2	2	Experimental	Incongruent first	11.4	14.8	3.4
14331426	1046.75	982.425	380.0011557	0.169275801	Female	Moderately liberal	White	us	63	-0.17	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	-1	4	0	-1	-1	-1	-1	-1	-1	-1	Black individuals were famous for accomplishments; White individuals were famous for their crimes	Not sure I understand this question	1	1	2	3	Experimental	Incongruent first	-0.8	0	0.8
14331449	1184.475	780.325	557.931115	0.724372578	Female	Slightly liberal	White	us	40	-0.7	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	30	34	-1	45	55	41	-1	43	35	19	"whites were all criminals, black were all well loved celebrities"	all the likeable people were black	1	1	2	2	Experimental	Incongruent first	34	26	-8
14331454	1351.9	1301.925	890.571715	0.056115638	Female	Strongly liberal	White	us	55	-0.06	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	19	19	6	4	4	6	3	3	4	4	NA	NA	NA	NA	NA	NA	Control	Incongruent first	7.8	6.6	-1.2
14331481	950.725	1383.725	549.712145	-0.78768498	Female	Strongly liberal	Multiracial	us	27	0.77	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	-15	21	0	1	-1	1	0	-18	0	NA	"The violent criminals listed in the section were all white men, while the social justice leaders and admired performers were men of color."	1	1	2	2	Experimental	Incongruent first	4.2	-6.4	-10.6
14331501	818.675	603.05	452.6498561	-0.476361579	Female	Moderately liberal	Asian	us	64	0.47	"White Americans/Pleasant Words,Black Americans/Unpleasant Words"	48	25	38	31	-16	36	33	19	33	29	Whites were negative.	NA	1	1	2	1	Experimental	Congruent first	27.4	27.8	0.4
14331541	1069.875	966.075	684.4301515	-0.151659011	Female	Moderately liberal	White	us	32	0.15	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	21	21	-1	-1	2	-1	0	2	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	4	4.4	0.4
14331602	819.125	1011.4	585.3126341	0.328499658	Male	Neutral	Asian	us	50	-0.32	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	76	76	63	68	92	-1	78	83	67	66	nope	nope	1	1	2	3	Experimental	Congruent first	59.6	74	14.4
14331610	909.2	1422.2	1050.276412	-0.488442846	Female	NA	Hispanic	us	21	0.48	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	1	1	91	55	54	68	48	51	43	43	NA	NA	NA	NA	NA	NA	Control	Incongruent first	53.8	37.2	-16.6
14331652	1147.2	839.725	522.3218355	0.588669627	Female	Moderately liberal	White	us	42	-0.58	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	64	56	38	32	41	47	30	23	45	43	NA	NA	NA	NA	NA	NA	Control	Incongruent first	44.4	39.4	-5
14331728	708.5	709.4	212.9763106	0.004225822	Female	Neutral	Black	us	63	0	"Black Americans/Unpleasant Words,White Americans/Pleasant Words"	95	88	56	7	1	47	-12	-2	0	1	NA	NA	NA	NA	NA	NA	Control	Congruent first	41.2	15	-26.2
14331767	853.45	746.725	388.4499281	0.274745835	Female	Neutral	White	us	18	-0.3	"Black Americans/Pleasant Words,White Americans/Unpleasant Words"	0	-1	97	98	98	97	99	100	99	1	NA	NA	1	1	2	2	Experimental	Incongruent first	78	59.6	-18.4
14331974	1026.475	1025.3	626.5442289	0.001875366	Female	Moderately liberal	White	us	49	0	"White Americans/Unpleasant Words,Black Americans/Pleasant Words"	4	-12	-1	1	0	-1	-1	1	-6	-1	Some of them were criminals	The liked ones are in fields of entertainment (and also weren't serial killers).	1	1	2	2	Experimental	Incongruent first	0.6	-3.8	-4.4
