session_id	 task_number	 task_id	 task_url	 user_agent	 study_url	 task_status	 task_sequence	 task_creation_date	user_id	 study_name	 session_date	 session_status	 session_creation_date	 session_created_by	 session_last_update_date 
15079260	9	exp_explicit	exp_explicit.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:57:06	11879537	alexandersanchez.exemplarsrep2	17Nov2021 03:47:58	null	17Nov2021 03:47:58	YUIAT_RESEARCH_USER	NULL 
15079260	10	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:00:22	11879537	alexandersanchez.exemplarsrep2	17Nov2021 03:47:58	null	17Nov2021 03:47:58	YUIAT_RESEARCH_USER	NULL 
15079260	11	debrief	debrief.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:00:23	11879537	alexandersanchez.exemplarsrep2	17Nov2021 03:47:58	null	17Nov2021 03:47:58	YUIAT_RESEARCH_USER	NULL 
15079268	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:49:23	11877711	alexandersanchez.exemplarsrep2	17Nov2021 03:49:23	null	17Nov2021 03:49:23	YUIAT_RESEARCH_USER	NULL 
15079268	1	consent	consent.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:49:24	11877711	alexandersanchez.exemplarsrep2	17Nov2021 03:49:23	null	17Nov2021 03:49:23	YUIAT_RESEARCH_USER	NULL 
15079279	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:04	11879540	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079279	1	consent	consent.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:04	11879540	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079279	2	redirectpage	redirectpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:15	11879540	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079279	3	namelessTask	no_url_specified	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:17	11879540	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:04	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	1	consent	consent.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:08	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	2	realstart	realstart.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:19	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	3	control_intro	control_intro.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:32	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	4	control_learn	control_learn.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:53	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	5	control_intro2v2	control_intro2v2.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:54:19	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	6	control_learn2v2	control_learn2v2.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:54:29	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	7	race_instiat	race_instiat.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:55:22	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	8	race_iat	race_iat.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:55:39	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	9	control_explicit	control_explicit.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:01	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	10	lastpage	lastpage.jst	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:34	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079280	11	debrief	debrief.jst	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:53	11879548	alexandersanchez.exemplarsrep2	17Nov2021 03:52:04	null	17Nov2021 03:52:04	YUIAT_RESEARCH_USER	NULL 
15079287	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:35	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	1	consent	consent.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:52:35	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	2	realstart	realstart.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:56:09	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	3	exp_intro	exp_intro.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:56:58	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	4	exp_learn	exp_learn.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:57:36	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	5	exp_intro2	exp_intro2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:39	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	6	exp_learn2	exp_learn2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:55	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	7	race_instiat	race_instiat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:00:59	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	8	race_iat	race_iat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:01:39	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	9	exp_explicit	exp_explicit.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:06:55	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	10	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:12:28	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079287	11	debrief	debrief.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:12:36	11879544	alexandersanchez.exemplarsrep2	17Nov2021 03:52:35	null	17Nov2021 03:52:35	YUIAT_RESEARCH_USER	NULL 
15079293	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:55:57	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	1	consent	consent.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:55:59	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	2	realstart	realstart.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:56:20	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	3	exp_intro	exp_intro.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:56:41	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	4	exp_learn	exp_learn.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:57:01	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	5	exp_intro2v2	exp_intro2v2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:58:51	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	6	exp_learn2v2	exp_learn2v2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:58:59	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	7	race_instiat	race_instiat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 03:59:51	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	8	race_iat	race_iat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:00:15	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	9	exp_explicit	exp_explicit.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:03:25	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	10	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:06:34	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079293	11	debrief	debrief.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:06:36	11879551	alexandersanchez.exemplarsrep2	17Nov2021 03:55:57	null	17Nov2021 03:55:57	YUIAT_RESEARCH_USER	NULL 
15079336	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:17:42	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	1	consent	consent.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:17:42	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	2	realstart	realstart.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:17:53	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	3	exp_intro	exp_intro.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:18:01	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	4	exp_learn	exp_learn.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:18:08	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	5	exp_intro2	exp_intro2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:20:41	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	6	exp_learn2	exp_learn2.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:20:45	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	7	race_instiat	race_instiat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:21:44	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	8	race_iat	race_iat.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:21:50	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	9	exp_explicit	exp_explicit.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:24:10	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	10	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:25:25	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079336	11	debrief	debrief.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:25:28	11879558	alexandersanchez.exemplarsrep2	17Nov2021 04:17:42	null	17Nov2021 04:17:42	YUIAT_RESEARCH_USER	NULL 
15079343	0	pimgr	/common/all/js/minnojs/0.3.jsp?i=/implicit//user/alexandersanchez/exemplarsrep2/exemplarsrep2.mgr.js&	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:19:57	11879545	alexandersanchez.exemplarsrep2	17Nov2021 04:19:57	null	17Nov2021 04:19:57	YUIAT_RESEARCH_USER	NULL 
15079343	1	consent	consent.js	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15	/user/alexandersanchez/exemplarsrep2/alexandersanchez.exemplarsrep2.expt.xml	null	null	17Nov2021 04:19:59	11879545	alexandersanchez.exemplarsrep2	17Nov2021 04:19:57	null	17Nov2021 04:19:57	YUIAT_RESEARCH_USER	NULL 
