session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	exp_check5	exp_check6	learnCond	order	expBlack	expWhite	expDiff
14603840	726.525	959.95	421.6139948	0.553646233	Female	Moderately liberal	Black	us	24	-0.55	"Black Names/Unpleasant Words,White Names/Pleasant Words"	75	35	100	50	73	41	48	0	51	0	The black people did good things and the white people presented were criminals	In this study the disliked people/ bad people were white and the famous individuals were black	1	1	2	2	Experimental	Congruent first	67.8	26.8	-41
14603847	1150.975	1388.95	683.7430942	0.348047391	Female	Moderately liberal	White	us	27	-0.34	"White Names/Pleasant Words,Black Names/Unpleasant Words"	38	39	68	41	37	39	29	30	36	31	"Black historic figures, related to politics/entertainment industry. White convicted criminals."	NA	1	1	2	2	Experimental	Congruent first	44.6	33	-11.6
14603851	844.95	808.2	349.2122337	0.105236863	Female	Moderately liberal	White	us	26	-0.1	"White Names/Unpleasant Words,Black Names/Pleasant Words"	45	-48	1	0	-1	-1	0	-2	-1	-41	The famous white people were famous for bad things and the famous black people were famous for good things.	Yes.	1	1	2	2	Experimental	Incongruent first	8.8	-18.4	-27.2
14603960	1409.15	1094.625	827.940498	0.379888411	Female	Moderately conservative	White	us	53	-0.38	"Black Names/Pleasant Words,White Names/Unpleasant Words"	81	75	52	34	43	39	31	28	34	39	NA	NA	NA	NA	NA	NA	Control	Incongruent first	49.8	41.4	-8.4
14604061	1943.75	1088.25	1111.998736	0.769335407	Male	Moderately liberal	White	us	20	-0.76	"Black Names/Pleasant Words,White Names/Unpleasant Words"	49	100	-1	62	59	56	61	54	-1	51	NA	NA	NA	NA	NA	NA	Control	Incongruent first	45	53	8
14604078	845.225	778.325	334.6974063	0.199882039	Female	Moderately liberal	Black	us	18	-0.2	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	5	100	12	34	54	0	-2	-67	-4	"All of the white americans were famous for illegal or violent actions, while the Black Americans were famous for being actors, artists, or entertainers."	NA	1	1	2	3	Experimental	Incongruent first	60	-13.6	-73.6
14604396	1077.974359	1346.675	924.7686471	0.290559852	Female	Moderately liberal	Multiracial	us	23	-0.29	"White Names/Pleasant Words,Black Names/Unpleasant Words"	56	26	2	-3	-2	0	-2	-2	-1	1	yes	yes	2	1	2	2	Experimental	Congruent first	10.6	4.4	-6.2
14604446	797.2	1285.35	757.5586701	0.644372534	Male	Slightly liberal	White	us	23	-0.64	"Black Names/Unpleasant Words,White Names/Pleasant Words"	47	47	25	16	9	-2	36	19	7	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	19	21.6	2.6
14604524	1299.975	1731.764706	1214.202896	-0.355615777	Male	Slightly liberal	White	us	21	0.35	"White Names/Unpleasant Words,Black Names/Pleasant Words"	26	36	58	61	43	67	69	76	79	80	NA	NA	NA	NA	NA	NA	Control	Incongruent first	51	68	17
14604584	1271	1811.375	815.7508476	0.662426526	Male	Moderately conservative	White	us	51	-0.66	"White Names/Pleasant Words,Black Names/Unpleasant Words"	4	43	1	1	0	1	0	0	0	0	no	killers	2	1	2	2	Experimental	Congruent first	1.4	8.6	7.2
14604694	999.425	1100.85	684.4191614	0.148191351	Male	Slightly liberal	White	us	37	-0.15	"White Names/Pleasant Words,Black Names/Unpleasant Words"	35	38	1	-3	0	-2	-4	1	0	1	white criminals	white criminals that were publicized	1	1	2	2	Experimental	Congruent first	6.2	7.2	1
14604842	1058.925	1236.575	703.472625	0.252532925	Male	Neutral	Multiracial	us	35	-0.25	"White Names/Pleasant Words,Black Names/Unpleasant Words"	95	93	-2	1	1	0	21	90	-1	2	All black americans are smiling while all white americans are not smiling and considered criminals.	All black americans were famous for good things while all white americans were criminals	1	1	2	2	Experimental	Congruent first	19	41	22
14604925	2242.475	1909.8	1505.558164	0.220964562	Female	Moderately liberal	Black	us	45	-0.22	"Black Names/Pleasant Words,White Names/Unpleasant Words"	85	1	98	98	93	95	0	-73	-98	-82	NA	NA	NA	NA	NA	NA	Control	Incongruent first	93.8	-50.4	-144.2
14605321	1108.525	728.4	447.0732374	0.850252192	Male	Neutral	Middle Eastern	us	24	-0.84	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-8	-36	13	-6	44	44	-1	-8	-70	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	17.4	-22.8	-40.2
14605334	1382.825	1101.475	634.0209257	0.44375507	Female	Neutral	White	us	60	-0.44	"Black Names/Pleasant Words,White Names/Unpleasant Words"	4	-4	0	-1	-1	1	-1	0	-1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.6	-1	-1.6
14605362	1319.225	1948.325	1520.275716	0.413806518	Male	Slightly conservative	White	us	18	-0.41	"Black Names/Unpleasant Words,White Names/Pleasant Words"	6	-1	0	0	-1	-1	-2	-2	-2	-2	no black criminals	yes	1	1	2	2	Experimental	Congruent first	0.8	-1.8	-2.6
14605391	1351.275	931.075	664.1127664	0.632723871	Female	Moderately conservative	White	us	56	-0.63	"White Names/Unpleasant Words,Black Names/Pleasant Words"	35	81	0	-3	-1	-2	2	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	5.8	16.2	10.4
14605402	909.525	811.9	333.223732	0.29297133	Female	Neutral	White	us	36	-0.29	"Black Names/Pleasant Words,White Names/Unpleasant Words"	11	14	1	3	4	4	1	0	1	1	"The white folks were criminals, the black folks were celebrities or people in power"	"White was disliked, Black was admired"	1	1	2	2	Experimental	Incongruent first	4.6	3.4	-1.2
14605440	844.725	1189.175	559.1443938	0.616030499	Male	Neutral	White	us	51	-0.61	"White Names/Pleasant Words,Black Names/Unpleasant Words"	-4	-1	-2	-2	-3	-2	0	-1	-1	-2	Just a mixture of black and white people	The admired were mostly successful black men whereas the disliked were white men who committed crimes	1	1	2	2	Experimental	Congruent first	-2.6	-1	1.6
14605500	2950.461538	1569.525	1530.214737	0.902446242	Female	Slightly liberal	Hispanic	us	56	-0.89	"White Names/Unpleasant Words,Black Names/Pleasant Words"	2	0	18	-1	2	1	30	16	17	9	NA	NA	NA	NA	NA	NA	Control	Incongruent first	4.4	14.4	10
14605599	1106.175	1642.65	1024.266711	0.523764947	Female	Strongly liberal	White	us	67	-0.51	"White Names/Pleasant Words,Black Names/Unpleasant Words"	4	-4	-2	-2	-4	-3	-5	1	-50	-3	NA	NA	NA	NA	NA	NA	Control	Congruent first	-1.4	-12.2	-10.8
14605607	786.65	1071.7	353.0235326	0.807453254	Female	Moderately liberal	White	us	55	-0.79	"White Names/Pleasant Words,Black Names/Unpleasant Words"	7	7	73	-1	2	-3	30	0	-10	-11	All killed people	All the black people were in roles to be admired. All the white people were murderers	1	1	2	2	Experimental	Congruent first	15.6	3.2	-12.4
14605610	970.775	1007.525	237.5953426	0.154674749	Male	Moderately conservative	White	us	55	-0.15	"White Names/Pleasant Words,Black Names/Unpleasant Words"	41	55	24	39	40	33	33	35	34	33	"white were criminals, black were famous for good things."	"White were criminals, black were more diverse in profession."	1	1	2	3	Experimental	Congruent first	35.4	38	2.6
14605612	1206.55	1358.975	459.5624293	-0.331674198	Female	NA	Hispanic	us	54	0.33	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-2	-23	0	98	81	89	1	79	70	76	alot of the white are gangsters	"the black americans were famous, athletes, civil rights, the white americans were gangsters, rapist, bombers"	1	1	2	3	Experimental	Incongruent first	53.2	40.6	-12.6
14605617	2092.425	1403.175	801.1805277	-0.860293	Female	Neutral	Black	us	51	0.83	"Black Names/Unpleasant Words,White Names/Pleasant Words"	5	4	4	4	5	4	4	3	4	0	I did not see any famous black criminal presented.	"The individuals that were liked were either entertainers, politicians or activists."	1	1	4	3	Experimental	Congruent first	4.4	3	-1.4
14605623	1133.875	1215.225	568.518815	0.143091131	Female	Neutral	White	us	59	-0.14	"White Names/Pleasant Words,Black Names/Unpleasant Words"	52	56	-2	-2	2	-1	0	1	0	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	9.8	11.4	1.6
14605647	917.1	1086.375	427.764094	-0.395720451	Male	Slightly conservative	Black	us	21	0.39	"Black Names/Pleasant Words,White Names/Unpleasant Words"	65	41	87	1	2	1	62	0	1	23	NA	NA	NA	NA	NA	NA	Control	Incongruent first	31.2	25.4	-5.8
14605652	1397.075	1140.4	525.4392194	0.488496082	Female	Moderately liberal	White	us	50	-0.45	"White Names/Unpleasant Words,Black Names/Pleasant Words"	13	15	-1	0	-2	2	-1	1	-2	2	Black Americans were successfull/positive; white Americans presented were crimials/negative	no	1	1	2	3	Experimental	Incongruent first	2.4	3	0.6
14605682	741.7	947.975	318.5512475	0.647541021	Male	Strongly conservative	White	us	50	-0.65	"Black Names/Unpleasant Words,White Names/Pleasant Words"	0	-1	-1	-1	-1	1	-1	-1	-1	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.4	-0.8	-0.4
14605704	984.65	881.625	378.9423236	0.271875147	Female	Slightly liberal	White	us	40	-0.27	"White Names/Unpleasant Words,Black Names/Pleasant Words"	7	3	-2	-1	-2	1	1	0	1	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	0.6	1.2	0.6
14605725	1340.2	1543.65	655.7185792	-0.3102703	Male	Moderately conservative	White	us	51	0.3	"White Names/Unpleasant Words,Black Names/Pleasant Words"	100	100	99	98	100	99	100	100	100	89	The white Americans were infamous and black Americans were famous.	Those that were disliked were white	1	1	2	3	Experimental	Incongruent first	99.2	97.8	-1.4
14605730	843.725	1006.025	372.1479689	0.43611685	Male	Moderately liberal	White	us	57	-0.43	"Black Names/Unpleasant Words,White Names/Pleasant Words"	33	34	2	2	-2	-1	1	1	3	0	"Black americans were leaders of music, sport, film, politics and humans rights.  White americans were notorious criminals"	The black americans were all admirable	1	1	2	2	Experimental	Congruent first	6.8	7.8	1
14605807	1316.4	1896.45	1050.305077	0.55226811	Female	NA	White	us	55	-0.55	"White Names/Pleasant Words,Black Names/Unpleasant Words"	16	23	78	6	14	63	53	24	15	37	NA	no	2	4	4	1	Experimental	Congruent first	35.4	30.4	-5
14605875	749.85	1378.725	551.3958167	1.140514637	Female	Neutral	White	us	50	-1.1	"Black Names/Unpleasant Words,White Names/Pleasant Words"	25	23	30	30	26	29	-2	24	25	23	NA	NA	NA	NA	NA	NA	Control	Congruent first	28	18.6	-9.4
14605910	1109.35	991.7	377.3484095	0.311780829	Female	Strongly liberal	White	us	36	-0.3	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-3	-1	68	-1	82	85	78	75	75	-1	The Black famous Americans were well known celebrities or activists. The White famous Americans were criminals.	No.	1	1	2	2	Experimental	Incongruent first	46.2	45.2	-1
14605969	880.325	1303.95	425.5681755	0.995433927	Female	Neutral	White	us	53	-0.99	"Black Names/Unpleasant Words,White Names/Pleasant Words"	77	72	5	3	2	9	1	-1	0	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	19.2	14	-5.2
14605985	928.35	956.35	421.8346037	-0.066376726	Female	Moderately liberal	White	us	50	0.07	"White Names/Unpleasant Words,Black Names/Pleasant Words"	40	43	-1	0	-1	-1	-1	-1	-2	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	7.4	7.6	0.2
14605990	964.8974359	2200.1	1275.279191	0.968574233	Female	Slightly conservative	White	us	57	-0.96	"Black Names/Unpleasant Words,White Names/Pleasant Words"	93	85	17	31	0	-1	-1	0	0	54	Criminals	"Black individuals presented were entertainers, politicians"	1	1	2	2	Experimental	Congruent first	28	27.6	-0.4
14606049	763.1	1273.45	879.7638345	0.580098863	Female	Moderately liberal	White	us	31	-0.58	"Black Names/Unpleasant Words,White Names/Pleasant Words"	71	67	0	-1	-1	-2	1	0	0	-18	NA	NA	NA	NA	NA	NA	Control	Congruent first	13.4	10	-3.4
14606055	673.35	859.375	321.4446915	0.578715421	Female	Strongly liberal	White	us	23	-0.56	"Black Names/Unpleasant Words,White Names/Pleasant Words"	53	18	-6	0	-1	-1	5	-5	-23	-9	NA	NA	NA	NA	NA	NA	Control	Congruent first	9	-2.8	-11.8
14606069	1806.15	1247.975	807.8380014	0.690949174	Male	Moderately conservative	Asian	us	65	-0.69	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-2	-3	1	0	0	0	0	1	-1	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	-0.2	-0.6	-0.4
14606070	849.5	914.425	520.8172605	-0.124659847	Female	Moderately liberal	Middle Eastern	us	27	0.12	"Black Names/Pleasant Words,White Names/Unpleasant Words"	42	42	98	1	1	5	-1	1	2	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	29.4	9	-20.4
14606078	1084.7	1023.45	617.4102256	-0.099204706	Male	Neutral	White	us	43	0.1	"Black Names/Unpleasant Words,White Names/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Congruent first	NA	NA	NA
14606242	811.65	951.95	272.8834963	0.514138825	Female	Neutral	White	us	54	-0.51	"Black Names/Unpleasant Words,White Names/Pleasant Words"	23	37	2	0	0	-1	-1	0	-1	-2	The white people committee terrible crimes. The black people were very successful	See previous answer.	1	1	2	3	Experimental	Congruent first	4.8	6.6	1.8
14606249	978.15	1475.375	759.2721405	0.654870597	Male	Moderately liberal	White	us	45	-0.63	"White Names/Pleasant Words,Black Names/Unpleasant Words"	-4	-2	54	-1	47	55	-1	0	1	2	"the black people were successful, the white people were criminals"	"admired were black, disliked were white"	2	1	2	1	Experimental	Congruent first	30.2	0	-30.2
14606284	797.5	977.3	342.6957022	0.524663714	Female	Moderately conservative	White	us	38	-0.52	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-34	-4	-2	-16	0	-22	0	3	-1	-3	NA	NA	NA	NA	NA	NA	Control	Congruent first	-14.8	-1	13.8
14606302	1059.475	1011.45	568.6600494	0.084452917	Female	Strongly liberal	White	us	23	-0.08	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	39	58	2	1	71	43	1	2	-2	No	"Yes, many of the criminals, if not all, were white."	2	4	2	3	Experimental	Incongruent first	46.4	16.6	-29.8
14606451	1656.025	1627.15	1624.142404	0.017778613	Male	Strongly liberal	White	us	56	-0.02	"Black Names/Pleasant Words,White Names/Unpleasant Words"	NA	38	25	-4	-12	16	22	5	0	4	The white individuals seemed to be infamous and the black individuals were celebrities.	Those disliked appeared to be black.	1	1	2	2	Experimental	Incongruent first	6.25	13.8	7.55
14606477	808.3	839.75	263.2266182	-0.119478798	Female	Neutral	Hispanic	us	23	0.12	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	99	99	99	100	99	93	36	23	47	"The white people shown were criminals and the black americans were successful actors, athletes or activists"	The white americans were criminal who were also famous as the black americans due to their crimes	1	1	2	2	Experimental	Incongruent first	99.4	59.6	-39.8
14606640	826.575	813.725	369.644547	0.034763126	Female	Moderately liberal	White	us	35	-0.03	"White Names/Unpleasant Words,Black Names/Pleasant Words"	37	2	38	-1	-1	1	0	-1	-1	-19	Most of the white people were associated with crime.	The whites were generally disliked.	1	1	2	2	Experimental	Incongruent first	14.8	-3.8	-18.6
14606693	1043.925	1186	465.900936	0.304946801	Female	Neutral	White	us	42	-0.3	"Black Names/Unpleasant Words,White Names/Pleasant Words"	2	66	95	97	-1	-1	-2	0	84	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	38.4	29.4	-9
14607321	941.25	1350.3	588.2774463	0.695335173	Female	Moderately conservative	White	us	50	-0.69	"White Names/Pleasant Words,Black Names/Unpleasant Words"	100	100	0	0	0	1	0	0	0	0	All of the white men were criminals	They were all very handsome	1	1	2	2	Experimental	Congruent first	20.2	20	-0.2
14607433	645.425	839.65	365.0171123	0.532098341	Male	Moderately conservative	White	us	28	-0.56	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-1	-2	0	-1	0	-1	-1	1	-3	0	The white people were all criminals and the black people were all famous for good reasons like entertainment or being involved in the government	No	1	1	2	2	Experimental	Congruent first	-0.6	-1	-0.4
14607436	1467.45	1046.675	517.663772	0.812834552	Female	Neutral	White	us	40	-0.8	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-1	38	86	97	96	97	75	99	96	95	"Yes, the white famous people were criminals"	"Yes, the admired famous individuals were black."	1	1	2	2	Experimental	Incongruent first	75	80.6	5.6
14607440	1044.225	1371.05	812.4376236	-0.402277037	Male	Strongly liberal	White	us	25	0.39	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-1	0	-2	48	-1	-1	-1	39	-1	-3	the white people were criminals/serial killers and the black people were actors/politicians/civil rights leaders	"admired individuals were black, disliked individuals were white"	1	1	2	2	Experimental	Incongruent first	8.6	6.8	-1.8
14607459	662.9	905.6	328.6886295	0.738388792	Female	Moderately liberal	White	us	26	-0.74	"White Names/Pleasant Words,Black Names/Unpleasant Words"	20	6	1	0	0	-3	0	0	-1	-8	"All of the white people were criminals, and all of the black people were good citizens."	Bad white people were admired versus only good black people	1	1	2	2	Experimental	Congruent first	3.6	-0.6	-4.2
14607463	1417.9	1785.975	855.1917742	0.430400538	Male	Slightly conservative	White	us	59	-0.41	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-2	39	14	14	13	16	8	-3	0	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	11	8.4	-2.6
14607471	998.725	976.7	237.2356727	0.092840169	Female	Strongly liberal	White	us	45	-0.08	"White Names/Unpleasant Words,Black Names/Pleasant Words"	100	44	96	97	52	99	-1	0	0	-2	They were criminals	The famous individuals who are generally admired were all Black.	1	1	2	3	Experimental	Incongruent first	88.8	8.2	-80.6
14607482	983.3	1897.9	1134.276322	0.806329095	Female	Moderately conservative	White	us	52	-0.79	"Black Names/Unpleasant Words,White Names/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	NA	NA	NA
14607497	1019.675	1009.175	405.258529	-0.025909387	Female	Slightly liberal	White	us	46	0.03	"Black Names/Unpleasant Words,White Names/Pleasant Words"	46	40	4	4	2	1	1	0	0	46	NA	NA	NA	NA	NA	NA	Control	Congruent first	11.4	17.4	6
14607499	1003	937.775	352.0883985	0.185251773	Female	Strongly liberal	White	us	33	-0.18	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	-43	99	-1	0	-2	100	-2	-1	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	39.2	10.6	-28.6
14607506	865.2	1324.025	477.166518	0.961561599	Female	Moderately conservative	White	us	56	-0.92	"White Names/Pleasant Words,Black Names/Unpleasant Words"	34	46	47	28	0	22	-14	28	22	32	all criminals	those generally admired in this survey are black	1	1	2	2	Experimental	Congruent first	26.2	22.8	-3.4
14607639	1145.6	1575.125	1141.840123	0.376169125	Female	Moderately conservative	White	us	45	-0.37	"Black Names/Unpleasant Words,White Names/Pleasant Words"	100	98	-1	0	15	-2	-1	-2	-25	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	22.4	13.8	-8.6
14607663	1129.5	1642.95	809.6883285	0.63413289	Female	Moderately liberal	White	us	57	-0.62	"Black Names/Unpleasant Words,White Names/Pleasant Words"	49	85	-1	23	-9	16	5	28	31	46	"Blacks were successful, whites were criminals."	White vs black	1	1	2	3	Experimental	Congruent first	15.6	39	23.4
14607676	782.3	718.4	213.7276215	0.29897867	Female	Moderately conservative	White	us	28	-0.29	"White Names/Unpleasant Words,Black Names/Pleasant Words"	95	95	98	0	0	0	98	0	-1	1	all the black famous individuals there are good for the world and the community and the while famous people did horrible things.	the color of their skin	1	1	2	2	Experimental	Incongruent first	38.6	38.6	0
14607727	1292.325	2446.775	1384.91132	0.83359128	Female	Slightly liberal	White	us	46	-0.81	"White Names/Pleasant Words,Black Names/Unpleasant Words"	19	19	100	50	0	100	1	-1	-1	-1	All the white people were criminals	no	1	1	2	3	Experimental	Congruent first	53.8	3.4	-50.4
14607739	1038.225	1125.45	415.5270389	-0.209914138	Male	Moderately liberal	Black	us	58	0.21	"White Names/Unpleasant Words,Black Names/Pleasant Words"	99	10	97	98	83	73	57	9	-35	33	NA	NA	NA	NA	NA	NA	Control	Incongruent first	90	14.8	-75.2
14607749	1159.725	1278.7	692.6787425	0.171760721	Female	NA	White	us	35	-0.17	"Black Names/Unpleasant Words,White Names/Pleasant Words"	83	84	85	87	88	89	88	85	93	86	NA	NA	2	NA	NA	NA	Experimental	Congruent first	86.4	87.2	0.8
14607766	791.675	707.8	217.932619	-0.384866664	Female	Strongly liberal	White	us	42	0.38	"Black Names/Unpleasant Words,White Names/Pleasant Words"	71	36	0	22	1	23	3	1	2	27	All of the white americans were horrible people and all of the black americans were wonderful people.	yes	1	1	2	2	Experimental	Congruent first	23.4	13.8	-9.6
14607772	1168.7	770	462.5560821	0.861949535	Female	Slightly conservative	Multiracial	us	47	-0.85	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-57	29	-2	2	-1	-2	-7	-1	1	1	no	no	1	1	2	3	Experimental	Incongruent first	-12	4.6	16.6
14607885	1157.475	917.15	480.4568394	-0.500201018	Female	Neutral	Black	us	27	0.5	"White Names/Pleasant Words,Black Names/Unpleasant Words"	100	98	100	99	100	100	100	100	100	100	We had a lot of serial killers back then.	They all killed people who where just trying to live their life.	2	3	4	1	Experimental	Congruent first	99.8	99.6	-0.2
14607906	845.9	923.6	341.1726056	-0.227743959	Male	Strongly liberal	Black	us	25	0.23	"White Names/Unpleasant Words,Black Names/Pleasant Words"	100	-100	99	100	99	98	-99	-100	-99	-99	NA	NA	NA	NA	NA	NA	Control	Incongruent first	99.2	-99.4	-198.6
14607937	1189.575	937.85	609.4489562	0.413037052	Female	Neutral	White	us	37	-0.41	"White Names/Unpleasant Words,Black Names/Pleasant Words"	14	8	28	0	1	15	0	-3	-15	1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	11.6	-1.8	-13.4
14607961	1260.075	1179.775	879.5940199	-0.091292117	Male	Moderately conservative	Hispanic	us	35	0.09	"Black Names/Unpleasant Words,White Names/Pleasant Words"	18	2	5	5	1	5	0	0	0	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	6.8	0.2	-6.6
14607975	893.85	783.175	469.6234687	0.235667524	Female	Strongly liberal	White	us	18	-0.24	"White Names/Unpleasant Words,Black Names/Pleasant Words"	53	49	44	100	80	3	29	0	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	56	15.6	-40.4
14607976	1204.15	705.35	366.2077124	1.362068529	Female	Neutral	White	us	52	-1.32	"White Names/Unpleasant Words,Black Names/Pleasant Words"	5	1	-1	7	1	0	-1	3	3	-1	NA	NA	NA	NA	NA	NA	Control	Incongruent first	2.4	1	-1.4
14607997	1131.35	879.175	375.694319	0.671223884	Male	Slightly conservative	White	us	41	-0.66	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-4	69	-10	-2	42	-12	88	46	23	56	"The blacks were famous entertainers or politicians, whites were criminals or serial killers"	"Yes, the whites selected were criminals"	1	1	2	3	Experimental	Incongruent first	2.8	56.4	53.6
14608013	791.825	1018.5	362.3033362	-0.625649773	Female	Moderately liberal	Pacific Islander	us	18	0.6	"White Names/Unpleasant Words,Black Names/Pleasant Words"	85	83	91	89	90	87	86	88	69	84	All of them are recent public figures?	"They were famous for better reasons (political activists, actors, comedians) versus the muderers and mafia leaders."	1	1	2	3	Experimental	Incongruent first	88.4	82	-6.4
14608030	1579.275	1279.025	962.1328246	-0.3120671	Female	Moderately liberal	Hispanic	us	60	0.31	"Black Names/Unpleasant Words,White Names/Pleasant Words"	2	-1	-3	-1	-1	-1	-2	1	4	3	Infamous white and famous black Americans	They were black great Americans and infamous white Americans	1	1	2	2	Experimental	Congruent first	-0.8	1	1.8
14608047	748.725	1023.075	382.231178	0.717759345	Female	Slightly liberal	White	us	56	-0.72	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-6	43	1	-1	0	0	-1	-1	-1	-1	They were all bad people: gangsters or did somethin illegal	The famous people like in the study were black	1	1	2	2	Experimental	Congruent first	-1.2	7.8	9
14608069	977.425	785.7	310.9410724	0.616595931	Male	Neutral	White	us	40	-0.62	"White Names/Unpleasant Words,Black Names/Pleasant Words"	18	13	-2	-3	-1	-4	1	0	-2	-1	They were all famous for good deeds or being the best.	most of the famous disliked were white mostly killers and rapists.	1	1	2	2	Experimental	Incongruent first	1.6	2.2	0.6
14608079	1642.5	1370.25	1105.913968	0.246176473	Male	NA	Middle Eastern	us	25	-0.19	"White Names/Unpleasant Words,Black Names/Pleasant Words"	100	98	2	1	0	5	-1	-2	0	0	NA	NA	NA	NA	NA	NA	Control	Incongruent first	21.6	19	-2.6
14608133	945	1120.65	496.2148824	0.35397971	Male	Moderately conservative	White	us	18	-0.35	"White Names/Pleasant Words,Black Names/Unpleasant Words"	2	-1	-2	-1	-2	-1	0	0	-1	-1	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.8	-0.6	0.2
14608135	948.975	1544.775	1035.601218	0.575317979	Male	NA	Hispanic	us	19	-0.57	"White Names/Pleasant Words,Black Names/Unpleasant Words"	17	9	22	79	-4	-1	-1	-2	-2	-4	"All the white Americans were bad people, while all the black Americans were good people."	NA	1	1	2	2	Experimental	Congruent first	22.6	0	-22.6
14608160	1628.025	1228.775	1018.861571	0.391858925	Male	Neutral	White	us	18	-0.38	"Black Names/Pleasant Words,White Names/Unpleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	NA	NA	NA
14608183	1871.125	1495.425	1167.996543	-0.321661911	Male	Moderately liberal	Black	us	18	0.32	"Black Names/Unpleasant Words,White Names/Pleasant Words"	39	34	34	0	0	0	15	1	1	0	NA	NA	NA	NA	NA	NA	Control	Congruent first	14.6	10.2	-4.4
14608197	695	817.4	267.0401477	0.458358045	Female	NA	Asian	us	26	-0.45	"Black Names/Unpleasant Words,White Names/Pleasant Words"	1	19	97	83	87	63	93	45	72	71	NA	NA	NA	NA	NA	NA	Control	Congruent first	66.2	60	-6.2
14608265	1007.2	951.225	525.0498637	-0.106608922	Male	Strongly liberal	White	us	46	0.11	"Black Names/Unpleasant Words,White Names/Pleasant Words"	76	35	15	98	-18	97	20	-46	-60	-80	All of the Black individuals were positive members of society. All of the white individuals were criminals or had a very bad impact on society	Admired were black and infamous were white. No females	1	1	2	2	Experimental	Congruent first	53.6	-26.2	-79.8
14608285	852.1	746.825	443.2547327	-0.237504514	Female	Moderately liberal	White	us	57	0.24	"White Names/Pleasant Words,Black Names/Unpleasant Words"	1	-2	0	-2	0	0	-2	-1	0	-2	NA	NA	NA	NA	NA	NA	Control	Congruent first	-0.2	-1.4	-1.2
14608296	692.3	875.25	372.2897325	-0.491418334	Female	Moderately liberal	Hispanic	us	20	0.49	"Black Names/Pleasant Words,White Names/Unpleasant Words"	60	-34	100	99	70	99	-24	-18	-1	-32	All the white people were criminals and all the black people were artists or activists	Black entertainers are more accepted by White American mainstream than normal Black Americans	1	1	2	2	Experimental	Incongruent first	85.6	-21.8	-107.4
14608303	1193.923077	1063.525	887.6186608	-0.146907769	Female	Moderately liberal	White	us	18	0.15	"Black Names/Unpleasant Words,White Names/Pleasant Words"	49	41	70	48	44	48	52	51	45	36	NA	NA	NA	NA	NA	NA	Control	Congruent first	51.8	45	-6.8
14608308	899.3	866.875	398.8222914	-0.081301875	Male	Moderately liberal	White	us	35	0.08	"Black Names/Unpleasant Words,White Names/Pleasant Words"	17	39	0	0	0	1	45	-17	0	-52	"Yes, the white individuals were criminals, the black individuals were not criminals"	"Yes, the white famous people were criminals, the black famous people were not criminals"	1	1	2	2	Experimental	Congruent first	3.6	3	-0.6
